Product_Supermarket_Identifier,Product_Supermarket_Sales
FDO20_CHUKWUDI049,100
FDO21_CHUKWUDI013,100
FDO21_CHUKWUDI018,100
FDO21_CHUKWUDI046,100
FDO22_CHUKWUDI017,100
FDO22_CHUKWUDI018,100
FDO22_CHUKWUDI035,100
FDO22_CHUKWUDI045,100
FDO22_CHUKWUDI049,100
FDO23_CHUKWUDI017,100
FDO23_CHUKWUDI018,100
FDO23_CHUKWUDI019,100
FDO23_CHUKWUDI027,100
FDO23_CHUKWUDI035,100
FDO23_CHUKWUDI045,100
FDO25_CHUKWUDI010,100
FDO25_CHUKWUDI046,100
FDO27_CHUKWUDI018,100
FDO27_CHUKWUDI027,100
FDO27_CHUKWUDI045,100
FDO28_CHUKWUDI027,100
FDO28_CHUKWUDI035,100
FDO31_CHUKWUDI017,100
FDO31_CHUKWUDI018,100
FDO31_CHUKWUDI027,100
FDO31_CHUKWUDI046,100
FDO32_CHUKWUDI017,100
FDO32_CHUKWUDI018,100
FDO32_CHUKWUDI027,100
FDO32_CHUKWUDI035,100
FDO32_CHUKWUDI045,100
FDO32_CHUKWUDI046,100
FDO32_CHUKWUDI049,100
FDO36_CHUKWUDI013,100
FDO37_CHUKWUDI010,100
FDO37_CHUKWUDI013,100
FDO37_CHUKWUDI018,100
FDO37_CHUKWUDI049,100
FDO38_CHUKWUDI017,100
FDO38_CHUKWUDI018,100
FDO38_CHUKWUDI027,100
FDO38_CHUKWUDI045,100
FDO38_CHUKWUDI049,100
FDO39_CHUKWUDI013,100
FDO44_CHUKWUDI027,100
FDO44_CHUKWUDI035,100
FDO44_CHUKWUDI045,100
FDO45_CHUKWUDI017,100
FDO45_CHUKWUDI018,100
FDO45_CHUKWUDI027,100
FDO45_CHUKWUDI045,100
FDO45_CHUKWUDI046,100
FDO46_CHUKWUDI013,100
FDO48_CHUKWUDI013,100
FDO48_CHUKWUDI018,100
FDO48_CHUKWUDI046,100
FDO49_CHUKWUDI019,100
FDO49_CHUKWUDI027,100
FDO49_CHUKWUDI046,100
FDO49_CHUKWUDI049,100
FDO50_CHUKWUDI017,100
FDO50_CHUKWUDI018,100
FDO50_CHUKWUDI027,100
FDO50_CHUKWUDI046,100
FDO51_CHUKWUDI018,100
FDO51_CHUKWUDI027,100
FDO52_CHUKWUDI013,100
FDO56_CHUKWUDI035,100
FDO56_CHUKWUDI045,100
FDO60_CHUKWUDI017,100
FDO60_CHUKWUDI018,100
FDO60_CHUKWUDI027,100
FDO60_CHUKWUDI035,100
FDO60_CHUKWUDI046,100
FDP03_CHUKWUDI035,100
FDP03_CHUKWUDI045,100
FDP04_CHUKWUDI018,100
FDP04_CHUKWUDI027,100
FDP04_CHUKWUDI045,100
FDP04_CHUKWUDI046,100
FDP04_CHUKWUDI049,100
FDP07_CHUKWUDI013,100
FDP07_CHUKWUDI046,100
FDP08_CHUKWUDI013,100
FDP10_CHUKWUDI017,100
FDP10_CHUKWUDI027,100
FDP10_CHUKWUDI035,100
FDP10_CHUKWUDI045,100
FDP11_CHUKWUDI010,100
FDP11_CHUKWUDI013,100
FDP11_CHUKWUDI046,100
FDP12_CHUKWUDI017,100
FDP12_CHUKWUDI035,100
FDP12_CHUKWUDI045,100
FDP12_CHUKWUDI046,100
FDP12_CHUKWUDI049,100
FDP13_CHUKWUDI018,100
FDP13_CHUKWUDI019,100
FDP13_CHUKWUDI027,100
FDP13_CHUKWUDI049,100
FDP15_CHUKWUDI010,100
FDP16_CHUKWUDI010,100
FDP16_CHUKWUDI018,100
FDP16_CHUKWUDI046,100
FDP16_CHUKWUDI049,100
FDP19_CHUKWUDI045,100
FDP20_CHUKWUDI045,100
FDP22_CHUKWUDI017,100
FDP22_CHUKWUDI018,100
FDP22_CHUKWUDI027,100
FDP22_CHUKWUDI035,100
FDP22_CHUKWUDI045,100
FDP22_CHUKWUDI049,100
FDP23_CHUKWUDI013,100
FDP23_CHUKWUDI018,100
FDP24_CHUKWUDI027,100
FDP24_CHUKWUDI045,100
FDP25_CHUKWUDI010,100
FDP25_CHUKWUDI018,100
FDP25_CHUKWUDI046,100
FDP26_CHUKWUDI017,100
FDP26_CHUKWUDI018,100
FDP26_CHUKWUDI019,100
FDP27_CHUKWUDI010,100
FDP27_CHUKWUDI013,100
FDP28_CHUKWUDI010,100
FDP28_CHUKWUDI013,100
FDP28_CHUKWUDI018,100
FDP28_CHUKWUDI045,100
FDP28_CHUKWUDI046,100
FDP28_CHUKWUDI049,100
FDP31_CHUKWUDI017,100
FDP31_CHUKWUDI018,100
FDP31_CHUKWUDI027,100
FDP31_CHUKWUDI035,100
FDP31_CHUKWUDI046,100
FDP33_CHUKWUDI013,100
FDP33_CHUKWUDI018,100
FDP33_CHUKWUDI046,100
FDP36_CHUKWUDI017,100
FDP36_CHUKWUDI018,100
FDP37_CHUKWUDI045,100
FDP38_CHUKWUDI017,100
FDP38_CHUKWUDI027,100
FDP38_CHUKWUDI049,100
FDP39_CHUKWUDI017,100
FDP39_CHUKWUDI018,100
FDP39_CHUKWUDI019,100
FDP39_CHUKWUDI027,100
FDP39_CHUKWUDI045,100
FDP39_CHUKWUDI049,100
FDP40_CHUKWUDI019,100
FDP40_CHUKWUDI035,100
FDP44_CHUKWUDI035,100
FDP44_CHUKWUDI045,100
FDP45_CHUKWUDI046,100
FDP45_CHUKWUDI049,100
FDP46_CHUKWUDI019,100
FDP46_CHUKWUDI035,100
FDP46_CHUKWUDI046,100
FDP49_CHUKWUDI018,100
FDP49_CHUKWUDI019,100
FDP49_CHUKWUDI027,100
FDP49_CHUKWUDI045,100
FDP49_CHUKWUDI046,100
FDP49_CHUKWUDI049,100
FDP52_CHUKWUDI018,100
FDP52_CHUKWUDI046,100
FDP56_CHUKWUDI017,100
FDP56_CHUKWUDI018,100
FDP56_CHUKWUDI027,100
FDP56_CHUKWUDI045,100
FDP56_CHUKWUDI049,100
FDP57_CHUKWUDI017,100
FDP57_CHUKWUDI035,100
FDP57_CHUKWUDI045,100
FDP58_CHUKWUDI018,100
FDP59_CHUKWUDI027,100
FDP59_CHUKWUDI045,100
FDP60_CHUKWUDI017,100
FDP60_CHUKWUDI027,100
FDP60_CHUKWUDI035,100
FDP60_CHUKWUDI045,100
FDQ01_CHUKWUDI018,100
FDQ01_CHUKWUDI049,100
FDQ03_CHUKWUDI013,100
FDQ03_CHUKWUDI049,100
FDQ04_CHUKWUDI019,100
FDQ04_CHUKWUDI049,100
FDQ07_CHUKWUDI018,100
FDQ07_CHUKWUDI046,100
FDQ08_CHUKWUDI017,100
FDQ08_CHUKWUDI019,100
FDQ08_CHUKWUDI027,100
FDQ08_CHUKWUDI035,100
FDQ08_CHUKWUDI045,100
FDQ08_CHUKWUDI046,100
FDQ09_CHUKWUDI027,100
FDQ09_CHUKWUDI035,100
FDQ09_CHUKWUDI045,100
FDQ10_CHUKWUDI013,100
FDQ11_CHUKWUDI018,100
FDQ11_CHUKWUDI046,100
FDQ12_CHUKWUDI046,100
FDQ13_CHUKWUDI019,100
FDQ13_CHUKWUDI027,100
FDQ13_CHUKWUDI035,100
FDQ13_CHUKWUDI045,100
FDQ13_CHUKWUDI049,100
FDQ15_CHUKWUDI027,100
FDQ15_CHUKWUDI035,100
FDQ15_CHUKWUDI046,100
FDQ15_CHUKWUDI049,100
FDQ16_CHUKWUDI017,100
FDQ16_CHUKWUDI035,100
FDQ16_CHUKWUDI045,100
FDQ19_CHUKWUDI010,100
FDQ19_CHUKWUDI013,100
FDQ20_CHUKWUDI017,100
FDQ20_CHUKWUDI027,100
FDQ20_CHUKWUDI035,100
FDQ20_CHUKWUDI045,100
FDQ21_CHUKWUDI045,100
FDQ22_CHUKWUDI027,100
FDQ22_CHUKWUDI045,100
FDQ22_CHUKWUDI049,100
FDQ23_CHUKWUDI017,100
FDQ23_CHUKWUDI019,100
FDQ23_CHUKWUDI027,100
FDQ23_CHUKWUDI035,100
FDQ24_CHUKWUDI013,100
FDQ24_CHUKWUDI018,100
FDQ26_CHUKWUDI017,100
FDQ26_CHUKWUDI018,100
FDQ26_CHUKWUDI027,100
FDQ26_CHUKWUDI035,100
FDQ26_CHUKWUDI045,100
FDQ26_CHUKWUDI046,100
FDQ26_CHUKWUDI049,100
FDQ27_CHUKWUDI019,100
FDQ31_CHUKWUDI018,100
FDQ31_CHUKWUDI027,100
FDQ31_CHUKWUDI035,100
FDQ31_CHUKWUDI049,100
FDQ32_CHUKWUDI027,100
FDQ32_CHUKWUDI035,100
FDQ34_CHUKWUDI017,100
FDQ34_CHUKWUDI019,100
FDQ34_CHUKWUDI035,100
FDQ34_CHUKWUDI045,100
FDQ36_CHUKWUDI017,100
FDQ36_CHUKWUDI018,100
FDQ36_CHUKWUDI019,100
FDQ36_CHUKWUDI035,100
FDQ36_CHUKWUDI045,100
FDQ36_CHUKWUDI046,100
FDQ36_CHUKWUDI049,100
FDQ37_CHUKWUDI010,100
FDQ37_CHUKWUDI013,100
FDQ39_CHUKWUDI010,100
FDQ39_CHUKWUDI013,100
FDQ40_CHUKWUDI013,100
FDQ44_CHUKWUDI035,100
FDQ45_CHUKWUDI010,100
FDQ45_CHUKWUDI013,100
FDQ46_CHUKWUDI035,100
FDQ46_CHUKWUDI045,100
FDQ47_CHUKWUDI017,100
FDQ47_CHUKWUDI018,100
FDQ47_CHUKWUDI035,100
FDQ47_CHUKWUDI045,100
FDQ48_CHUKWUDI017,100
FDQ48_CHUKWUDI018,100
FDQ48_CHUKWUDI027,100
FDQ48_CHUKWUDI035,100
FDQ51_CHUKWUDI017,100
FDQ51_CHUKWUDI027,100
FDQ51_CHUKWUDI035,100
FDQ52_CHUKWUDI013,100
FDQ52_CHUKWUDI018,100
FDQ52_CHUKWUDI049,100
FDQ55_CHUKWUDI027,100
FDQ55_CHUKWUDI035,100
FDQ55_CHUKWUDI045,100
FDQ56_CHUKWUDI018,100
FDQ56_CHUKWUDI027,100
FDQ56_CHUKWUDI035,100
FDQ56_CHUKWUDI046,100
FDQ56_CHUKWUDI049,100
FDQ59_CHUKWUDI027,100
FDQ59_CHUKWUDI035,100
FDQ59_CHUKWUDI045,100
FDQ59_CHUKWUDI046,100
FDR01_CHUKWUDI013,100
FDR02_CHUKWUDI045,100
FDR04_CHUKWUDI017,100
FDR04_CHUKWUDI018,100
FDR04_CHUKWUDI027,100
FDR04_CHUKWUDI045,100
FDR07_CHUKWUDI018,100
FDR07_CHUKWUDI019,100
FDR07_CHUKWUDI027,100
FDR08_CHUKWUDI017,100
FDR08_CHUKWUDI035,100
FDR08_CHUKWUDI045,100
FDR09_CHUKWUDI010,100
FDR09_CHUKWUDI013,100
FDR09_CHUKWUDI018,100
FDR09_CHUKWUDI049,100
FDR12_CHUKWUDI013,100
FDR14_CHUKWUDI017,100
FDR14_CHUKWUDI019,100
FDR14_CHUKWUDI027,100
FDR14_CHUKWUDI046,100
FDR20_CHUKWUDI017,100
FDR20_CHUKWUDI018,100
FDR20_CHUKWUDI035,100
FDR20_CHUKWUDI045,100
FDR20_CHUKWUDI049,100
FDR21_CHUKWUDI013,100
FDR22_CHUKWUDI027,100
FDR22_CHUKWUDI045,100
FDR23_CHUKWUDI013,100
FDR24_CHUKWUDI017,100
FDR24_CHUKWUDI027,100
FDR24_CHUKWUDI035,100
FDR24_CHUKWUDI045,100
FDR25_CHUKWUDI018,100
FDR25_CHUKWUDI027,100
FDR25_CHUKWUDI045,100
FDR25_CHUKWUDI046,100
FDR26_CHUKWUDI010,100
FDR26_CHUKWUDI013,100
FDR27_CHUKWUDI027,100
FDR32_CHUKWUDI013,100
FDR32_CHUKWUDI046,100
FDR33_CHUKWUDI017,100
FDR33_CHUKWUDI019,100
FDR33_CHUKWUDI035,100
FDR33_CHUKWUDI045,100
FDR34_CHUKWUDI018,100
FDR34_CHUKWUDI046,100
FDR34_CHUKWUDI049,100
FDR35_CHUKWUDI013,100
FDR35_CHUKWUDI046,100
FDR36_CHUKWUDI017,100
FDR36_CHUKWUDI035,100
FDR36_CHUKWUDI045,100
FDR37_CHUKWUDI010,100
FDR37_CHUKWUDI013,100
FDR40_CHUKWUDI027,100
FDR40_CHUKWUDI049,100
FDR43_CHUKWUDI018,100
FDR43_CHUKWUDI027,100
FDR43_CHUKWUDI035,100
FDR43_CHUKWUDI045,100
FDR43_CHUKWUDI046,100
FDR43_CHUKWUDI049,100
FDR44_CHUKWUDI027,100
FDR45_CHUKWUDI049,100
FDR47_CHUKWUDI010,100
FDR49_CHUKWUDI018,100
FDR49_CHUKWUDI035,100
FDR49_CHUKWUDI046,100
FDR52_CHUKWUDI010,100
FDR52_CHUKWUDI013,100
FDR55_CHUKWUDI013,100
FDR58_CHUKWUDI018,100
FDR58_CHUKWUDI027,100
FDR58_CHUKWUDI035,100
FDR58_CHUKWUDI045,100
FDR59_CHUKWUDI010,100
FDR59_CHUKWUDI013,100
FDR59_CHUKWUDI027,100
FDR59_CHUKWUDI035,100
FDR59_CHUKWUDI046,100
FDR59_CHUKWUDI049,100
FDR60_CHUKWUDI017,100
FDR60_CHUKWUDI018,100
FDR60_CHUKWUDI027,100
FDR60_CHUKWUDI035,100
FDR60_CHUKWUDI046,100
FDS02_CHUKWUDI046,100
FDS03_CHUKWUDI018,100
FDS03_CHUKWUDI019,100
FDS03_CHUKWUDI027,100
FDS03_CHUKWUDI035,100
FDS03_CHUKWUDI046,100
FDS09_CHUKWUDI017,100
FDS09_CHUKWUDI019,100
FDS09_CHUKWUDI027,100
FDS09_CHUKWUDI045,100
FDS10_CHUKWUDI010,100
FDS11_CHUKWUDI046,100
FDS12_CHUKWUDI035,100
FDS13_CHUKWUDI010,100
FDS13_CHUKWUDI013,100
FDS13_CHUKWUDI018,100
FDS13_CHUKWUDI019,100
FDS13_CHUKWUDI045,100
FDS13_CHUKWUDI046,100
FDS15_CHUKWUDI017,100
FDS15_CHUKWUDI045,100
FDS19_CHUKWUDI017,100
FDS19_CHUKWUDI035,100
FDS19_CHUKWUDI045,100
FDS19_CHUKWUDI046,100
FDS19_CHUKWUDI049,100
FDS20_CHUKWUDI013,100
FDS21_CHUKWUDI018,100
FDS21_CHUKWUDI019,100
FDS21_CHUKWUDI049,100
FDS22_CHUKWUDI045,100
FDS22_CHUKWUDI046,100
FDS23_CHUKWUDI045,100
FDS24_CHUKWUDI018,100
FDS24_CHUKWUDI035,100
FDS24_CHUKWUDI045,100
FDS24_CHUKWUDI046,100
FDS24_CHUKWUDI049,100
FDS25_CHUKWUDI017,100
FDS25_CHUKWUDI027,100
FDS25_CHUKWUDI045,100
FDS26_CHUKWUDI010,100
FDS26_CHUKWUDI013,100
FDS26_CHUKWUDI049,100
FDS27_CHUKWUDI013,100
FDS27_CHUKWUDI046,100
FDS28_CHUKWUDI017,100
FDS28_CHUKWUDI018,100
FDS28_CHUKWUDI027,100
FDS28_CHUKWUDI035,100
FDS28_CHUKWUDI045,100
FDS28_CHUKWUDI049,100
FDS31_CHUKWUDI013,100
FDS32_CHUKWUDI027,100
FDS33_CHUKWUDI017,100
FDS33_CHUKWUDI018,100
FDS33_CHUKWUDI019,100
FDS33_CHUKWUDI027,100
FDS33_CHUKWUDI045,100
FDS33_CHUKWUDI046,100
FDS34_CHUKWUDI027,100
FDS34_CHUKWUDI035,100
FDS34_CHUKWUDI045,100
FDS35_CHUKWUDI017,100
FDS35_CHUKWUDI018,100
FDS35_CHUKWUDI027,100
FDS35_CHUKWUDI045,100
FDS35_CHUKWUDI046,100
FDS36_CHUKWUDI017,100
FDS36_CHUKWUDI035,100
FDS36_CHUKWUDI045,100
FDS37_CHUKWUDI035,100
FDS37_CHUKWUDI045,100
FDS40_CHUKWUDI017,100
FDS40_CHUKWUDI019,100
FDS40_CHUKWUDI027,100
FDS40_CHUKWUDI045,100
FDS40_CHUKWUDI049,100
FDS44_CHUKWUDI018,100
FDS44_CHUKWUDI046,100
FDS44_CHUKWUDI049,100
FDS45_CHUKWUDI017,100
FDS45_CHUKWUDI019,100
FDS45_CHUKWUDI035,100
FDS45_CHUKWUDI045,100
FDS47_CHUKWUDI017,100
FDS47_CHUKWUDI027,100
FDS47_CHUKWUDI035,100
FDS47_CHUKWUDI045,100
FDS47_CHUKWUDI046,100
FDS47_CHUKWUDI049,100
FDS49_CHUKWUDI017,100
FDS49_CHUKWUDI018,100
FDS49_CHUKWUDI035,100
FDS49_CHUKWUDI045,100
FDS50_CHUKWUDI046,100
FDS51_CHUKWUDI027,100
FDS51_CHUKWUDI046,100
FDS51_CHUKWUDI049,100
FDS52_CHUKWUDI017,100
FDS52_CHUKWUDI018,100
FDS52_CHUKWUDI019,100
FDS52_CHUKWUDI027,100
FDS52_CHUKWUDI035,100
FDS52_CHUKWUDI045,100
FDS56_CHUKWUDI010,100
FDS56_CHUKWUDI013,100
FDS56_CHUKWUDI035,100
FDS56_CHUKWUDI046,100
FDS56_CHUKWUDI049,100
FDS57_CHUKWUDI027,100
FDS59_CHUKWUDI027,100
FDS59_CHUKWUDI035,100
FDS59_CHUKWUDI045,100
FDS60_CHUKWUDI013,100
FDT01_CHUKWUDI046,100
FDT02_CHUKWUDI017,100
FDT02_CHUKWUDI018,100
FDT02_CHUKWUDI035,100
FDT02_CHUKWUDI046,100
FDT03_CHUKWUDI010,100
FDT04_CHUKWUDI017,100
FDT04_CHUKWUDI018,100
FDT04_CHUKWUDI035,100
FDT04_CHUKWUDI045,100
FDT07_CHUKWUDI013,100
FDT07_CHUKWUDI018,100
FDT07_CHUKWUDI046,100
FDT07_CHUKWUDI049,100
FDT09_CHUKWUDI027,100
FDT10_CHUKWUDI017,100
FDT10_CHUKWUDI018,100
FDT10_CHUKWUDI045,100
FDT10_CHUKWUDI046,100
FDT11_CHUKWUDI010,100
FDT12_CHUKWUDI010,100
FDT12_CHUKWUDI013,100
FDT12_CHUKWUDI018,100
FDT12_CHUKWUDI046,100
FDT13_CHUKWUDI010,100
FDT14_CHUKWUDI027,100
FDT14_CHUKWUDI035,100
FDT15_CHUKWUDI010,100
FDT16_CHUKWUDI018,100
FDT16_CHUKWUDI046,100
FDT16_CHUKWUDI049,100
FDT19_CHUKWUDI013,100
FDT20_CHUKWUDI027,100
FDT20_CHUKWUDI035,100
FDT20_CHUKWUDI045,100
FDT20_CHUKWUDI046,100
FDT20_CHUKWUDI049,100
FDT21_CHUKWUDI013,100
FDT21_CHUKWUDI018,100
FDT21_CHUKWUDI046,100
FDT21_CHUKWUDI049,100
FDT22_CHUKWUDI018,100
FDT22_CHUKWUDI027,100
FDT22_CHUKWUDI035,100
FDT22_CHUKWUDI045,100
FDT22_CHUKWUDI049,100
FDT23_CHUKWUDI018,100
FDT23_CHUKWUDI045,100
FDT23_CHUKWUDI046,100
FDT23_CHUKWUDI049,100
FDT24_CHUKWUDI018,100
FDT24_CHUKWUDI027,100
FDT24_CHUKWUDI035,100
FDT24_CHUKWUDI045,100
FDT24_CHUKWUDI046,100
FDT24_CHUKWUDI049,100
FDT25_CHUKWUDI035,100
FDT25_CHUKWUDI045,100
FDT26_CHUKWUDI027,100
FDT26_CHUKWUDI035,100
FDT26_CHUKWUDI045,100
FDT27_CHUKWUDI013,100
FDT27_CHUKWUDI046,100
FDT31_CHUKWUDI013,100
FDT32_CHUKWUDI010,100
FDT34_CHUKWUDI017,100
FDT34_CHUKWUDI035,100
FDT34_CHUKWUDI045,100
FDT36_CHUKWUDI018,100
FDT36_CHUKWUDI027,100
FDT36_CHUKWUDI045,100
FDT36_CHUKWUDI046,100
FDT37_CHUKWUDI013,100
FDT38_CHUKWUDI018,100
FDT38_CHUKWUDI045,100
FDT38_CHUKWUDI049,100
FDT40_CHUKWUDI027,100
FDT40_CHUKWUDI035,100
FDT40_CHUKWUDI045,100
FDT43_CHUKWUDI017,100
FDT43_CHUKWUDI018,100
FDT43_CHUKWUDI035,100
FDT43_CHUKWUDI045,100
FDT43_CHUKWUDI046,100
FDT43_CHUKWUDI049,100
FDT44_CHUKWUDI045,100
FDT45_CHUKWUDI018,100
FDT45_CHUKWUDI035,100
FDT45_CHUKWUDI046,100
FDT46_CHUKWUDI017,100
FDT46_CHUKWUDI018,100
FDT46_CHUKWUDI019,100
FDT46_CHUKWUDI027,100
FDT46_CHUKWUDI035,100
FDT46_CHUKWUDI045,100
FDT47_CHUKWUDI027,100
FDT47_CHUKWUDI045,100
FDT48_CHUKWUDI013,100
FDT48_CHUKWUDI046,100
FDT49_CHUKWUDI017,100
FDT49_CHUKWUDI027,100
FDT49_CHUKWUDI035,100
FDT49_CHUKWUDI045,100
FDT50_CHUKWUDI018,100
FDT50_CHUKWUDI027,100
FDT50_CHUKWUDI035,100
FDT50_CHUKWUDI045,100
FDT51_CHUKWUDI019,100
FDT52_CHUKWUDI018,100
FDT52_CHUKWUDI046,100
FDT52_CHUKWUDI049,100
FDT56_CHUKWUDI018,100
FDT56_CHUKWUDI027,100
FDT56_CHUKWUDI035,100
FDT56_CHUKWUDI045,100
FDT57_CHUKWUDI010,100
FDT57_CHUKWUDI013,100
FDT57_CHUKWUDI049,100
FDT59_CHUKWUDI018,100
FDT59_CHUKWUDI049,100
FDT60_CHUKWUDI045,100
FDU02_CHUKWUDI013,100
FDU02_CHUKWUDI046,100
FDU02_CHUKWUDI049,100
FDU04_CHUKWUDI035,100
FDU08_CHUKWUDI018,100
FDU08_CHUKWUDI027,100
FDU08_CHUKWUDI035,100
FDU09_CHUKWUDI027,100
FDU09_CHUKWUDI049,100
FDU10_CHUKWUDI017,100
FDU10_CHUKWUDI018,100
FDU10_CHUKWUDI049,100
FDU11_CHUKWUDI027,100
FDU11_CHUKWUDI035,100
FDU11_CHUKWUDI045,100
FDU12_CHUKWUDI010,100
FDU12_CHUKWUDI013,100
FDU12_CHUKWUDI018,100
FDU12_CHUKWUDI027,100
FDU12_CHUKWUDI035,100
FDU12_CHUKWUDI045,100
FDU12_CHUKWUDI046,100
FDU12_CHUKWUDI049,100
FDU14_CHUKWUDI010,100
FDU14_CHUKWUDI046,100
FDU15_CHUKWUDI017,100
FDU15_CHUKWUDI045,100
FDU15_CHUKWUDI046,100
FDU15_CHUKWUDI049,100
FDU16_CHUKWUDI045,100
FDU16_CHUKWUDI049,100
FDU19_CHUKWUDI013,100
FDU20_CHUKWUDI027,100
FDU20_CHUKWUDI035,100
FDU20_CHUKWUDI045,100
FDU21_CHUKWUDI017,100
FDU21_CHUKWUDI019,100
FDU21_CHUKWUDI027,100
FDU21_CHUKWUDI035,100
FDU21_CHUKWUDI045,100
FDU21_CHUKWUDI049,100
FDU22_CHUKWUDI035,100
FDU24_CHUKWUDI017,100
FDU24_CHUKWUDI019,100
FDU24_CHUKWUDI027,100
FDU25_CHUKWUDI017,100
FDU25_CHUKWUDI018,100
FDU25_CHUKWUDI027,100
FDU25_CHUKWUDI035,100
FDU25_CHUKWUDI045,100
FDU25_CHUKWUDI046,100
FDU25_CHUKWUDI049,100
FDU26_CHUKWUDI027,100
FDU26_CHUKWUDI035,100
FDU27_CHUKWUDI017,100
FDU27_CHUKWUDI027,100
FDU27_CHUKWUDI049,100
FDU31_CHUKWUDI046,100
FDU32_CHUKWUDI027,100
FDU32_CHUKWUDI035,100
FDU33_CHUKWUDI018,100
FDU33_CHUKWUDI019,100
FDU33_CHUKWUDI027,100
FDU33_CHUKWUDI035,100
FDU33_CHUKWUDI049,100
FDU34_CHUKWUDI027,100
FDU34_CHUKWUDI045,100
FDU35_CHUKWUDI027,100
FDU35_CHUKWUDI045,100
FDU36_CHUKWUDI018,100
FDU36_CHUKWUDI019,100
FDU36_CHUKWUDI027,100
FDU36_CHUKWUDI035,100
FDU37_CHUKWUDI018,100
FDU37_CHUKWUDI027,100
FDU37_CHUKWUDI035,100
FDU37_CHUKWUDI046,100
FDU38_CHUKWUDI010,100
FDU38_CHUKWUDI013,100
FDU39_CHUKWUDI017,100
FDU39_CHUKWUDI018,100
FDU39_CHUKWUDI027,100
FDU39_CHUKWUDI035,100
FDU39_CHUKWUDI045,100
FDU39_CHUKWUDI046,100
FDU40_CHUKWUDI010,100
FDU40_CHUKWUDI013,100
FDU43_CHUKWUDI013,100
FDU45_CHUKWUDI027,100
FDU46_CHUKWUDI017,100
FDU46_CHUKWUDI027,100
FDU46_CHUKWUDI045,100
FDU46_CHUKWUDI046,100
FDU46_CHUKWUDI049,100
FDU49_CHUKWUDI018,100
FDU49_CHUKWUDI035,100
FDU49_CHUKWUDI045,100
FDU49_CHUKWUDI049,100
FDU50_CHUKWUDI027,100
FDU50_CHUKWUDI045,100
FDU51_CHUKWUDI013,100
FDU55_CHUKWUDI018,100
FDU55_CHUKWUDI049,100
FDU56_CHUKWUDI013,100
FDU58_CHUKWUDI010,100
FDV02_CHUKWUDI013,100
FDV07_CHUKWUDI017,100
FDV07_CHUKWUDI027,100
FDV07_CHUKWUDI045,100
FDV08_CHUKWUDI018,100
FDV08_CHUKWUDI027,100
FDV08_CHUKWUDI045,100
FDV10_CHUKWUDI017,100
FDV10_CHUKWUDI019,100
FDV10_CHUKWUDI035,100
FDV10_CHUKWUDI045,100
FDV10_CHUKWUDI046,100
FDV12_CHUKWUDI017,100
FDV12_CHUKWUDI018,100
FDV12_CHUKWUDI035,100
FDV13_CHUKWUDI018,100
FDV13_CHUKWUDI027,100
FDV13_CHUKWUDI049,100
FDV14_CHUKWUDI035,100
FDV14_CHUKWUDI049,100
FDV15_CHUKWUDI017,100
FDV15_CHUKWUDI018,100
FDV15_CHUKWUDI019,100
FDV15_CHUKWUDI027,100
FDV16_CHUKWUDI017,100
FDV16_CHUKWUDI018,100
FDV16_CHUKWUDI019,100
FDV16_CHUKWUDI035,100
FDV16_CHUKWUDI046,100
FDV16_CHUKWUDI049,100
FDV20_CHUKWUDI027,100
FDV21_CHUKWUDI027,100
FDV23_CHUKWUDI027,100
FDV23_CHUKWUDI035,100
FDV23_CHUKWUDI045,100
FDV25_CHUKWUDI013,100
FDV25_CHUKWUDI018,100
FDV26_CHUKWUDI013,100
FDV26_CHUKWUDI046,100
FDV27_CHUKWUDI017,100
FDV27_CHUKWUDI019,100
FDV27_CHUKWUDI045,100
FDV28_CHUKWUDI017,100
FDV28_CHUKWUDI018,100
FDV28_CHUKWUDI027,100
FDV28_CHUKWUDI035,100
FDV28_CHUKWUDI046,100
FDV31_CHUKWUDI010,100
FDV32_CHUKWUDI017,100
FDV32_CHUKWUDI018,100
FDV32_CHUKWUDI019,100
FDV32_CHUKWUDI035,100
FDV32_CHUKWUDI045,100
FDV32_CHUKWUDI049,100
FDV33_CHUKWUDI018,100
FDV33_CHUKWUDI046,100
FDV33_CHUKWUDI049,100
FDV34_CHUKWUDI018,100
FDV34_CHUKWUDI045,100
FDV34_CHUKWUDI049,100
FDV36_CHUKWUDI027,100
FDV36_CHUKWUDI045,100
FDV37_CHUKWUDI010,100
FDV37_CHUKWUDI013,100
FDV38_CHUKWUDI017,100
FDV38_CHUKWUDI018,100
FDV38_CHUKWUDI019,100
FDV38_CHUKWUDI027,100
FDV38_CHUKWUDI035,100
FDV38_CHUKWUDI045,100
FDV38_CHUKWUDI049,100
FDV39_CHUKWUDI013,100
FDV39_CHUKWUDI046,100
FDV40_CHUKWUDI017,100
FDV40_CHUKWUDI035,100
FDV40_CHUKWUDI045,100
FDV40_CHUKWUDI046,100
FDV43_CHUKWUDI017,100
FDV43_CHUKWUDI027,100
FDV43_CHUKWUDI049,100
FDV44_CHUKWUDI013,100
FDV45_CHUKWUDI013,100
FDV47_CHUKWUDI017,100
FDV47_CHUKWUDI018,100
FDV47_CHUKWUDI019,100
FDV47_CHUKWUDI035,100
FDV47_CHUKWUDI049,100
FDV48_CHUKWUDI017,100
FDV48_CHUKWUDI018,100
FDV48_CHUKWUDI027,100
FDV48_CHUKWUDI049,100
FDV49_CHUKWUDI018,100
